SOURCE,COMMODITY,COUNTRY,TYPE,UNIT_MEAS,PROD_2023,PROD_EST_ 2024,PROD_NOTES,CAP_2023,CAP_EST_ 2024,CAP_NOTES,RESERVES_2024,RESERVE_NOTES
MCS2025,Phosphate rock ,Peru,"Mine production, marketable phosphate rock",thousand metric tons,4700,5000,,,,,210000,
MCS2025,Phosphate rock ,Russia ,"Mine production, marketable phosphate rock",thousand metric tons,13000,14000,,,,,2400000,
MCS2025,Phosphate rock ,Saudi Arabia,"Mine production, marketable phosphate rock",thousand metric tons,9900,9500,,,,,1000000,
MCS2025,Phosphate rock ,Senegal,"Mine production, marketable phosphate rock",thousand metric tons,2400,2500,,,,,50000,
MCS2025,Phosphate rock ,South Africa ,"Mine production, marketable phosphate rock",thousand metric tons,1720,2200,,,,,1500000,
MCS2025,Phosphate rock ,Syria,"Mine production, marketable phosphate rock",thousand metric tons,800,2000,,,,,250000,
MCS2025,Phosphate rock ,Togo,"Mine production, marketable phosphate rock",thousand metric tons,1610,1500,,,,,30000,
MCS2025,Phosphate rock ,Tunisia,"Mine production, marketable phosphate rock",thousand metric tons,3600,3300,,,,,2500000,
MCS2025,Phosphate rock ,Turkey,"Mine production, marketable phosphate rock",thousand metric tons,960,800,,,,,71000,
MCS2025,Phosphate rock ,Uzbekistan,"Mine production, marketable phosphate rock",thousand metric tons,800,900,,,,,100000,
MCS2025,Phosphate rock ,Vietnam,"Mine production, marketable phosphate rock",thousand metric tons,2500,2600,,,,,30000,
MCS2025,Phosphate rock ,Other Countries,"Mine production, marketable phosphate rock",thousand metric tons,730,770,,,,,800000,
MCS2025,Phosphate rock ,World total (rounded),"Mine production, marketable phosphate rock",thousand metric tons,233000,240000,,,,,74000000,
MCS2025,Platinum-Group metals,United States,"Mine production, Palladium content",kilograms,10300,8000,,,,,820000,
MCS2025,Platinum-Group metals,Canada ,"Mine production, Palladium content",kilograms,16100,15000,,,,,310000,
MCS2025,Platinum-Group metals,Russia ,"Mine production, Palladium content",kilograms,87000,75000,,,,,16000000,"Reserves for Russia are based on the Russian Classification system A+B+C1+C2, where C2 are deposits that are being developed or prepared for development."
MCS2025,Platinum-Group metals,South Africa ,"Mine production, Palladium content",kilograms,74900,72000,,,,,63000000,
MCS2025,Platinum-Group metals,Zimbabwe,"Mine production, Palladium content",kilograms,15900,15000,,,,,1200000,
MCS2025,Platinum-Group metals,Other Countries,"Mine production, Palladium content",kilograms,4200,4200,,,,,,
MCS2025,Platinum-Group metals,World total (rounded),"Mine production, Palladium content",kilograms,208000,190000,,,,,81000000,
MCS2025,Platinum-Group metals,United States,"Mine production, Platinum content",kilograms,3040,2000,,,,,,
MCS2025,Platinum-Group metals,Canada ,"Mine production, Platinum content",kilograms,5170,5200,,,,,,
MCS2025,Platinum-Group metals,Russia ,"Mine production, Platinum content",kilograms,21000,18000,,,,,,
MCS2025,Platinum-Group metals,South Africa ,"Mine production, Platinum content",kilograms,125000,120000,,,,,,
MCS2025,Platinum-Group metals,Zimbabwe,"Mine production, Platinum content",kilograms,19200,19000,,,,,,
MCS2025,Platinum-Group metals,Other Countries,"Mine production, Platinum content",kilograms,5710,4600,,,,,,
MCS2025,Platinum-Group metals,World total (rounded),"Mine production, Platinum content",kilograms,179000,170000,,,,,,
MCS2025,Potash  ,United States,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,390,420,,,,,220000,
MCS2025,Potash  ,Belarus,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,4500,7000,,,,,750000,
MCS2025,Potash  ,Brazil,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,300,360,,,,,2300,
MCS2025,Potash  ,Canada ,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,13500,15000,,,,,1100000,
MCS2025,Potash  ,Chile,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,600,750,,,,,100000,
MCS2025,Potash  ,China,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,6000,6300,,,,,180000,
MCS2025,Potash  ,Germany,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,2700,3000,,,,,150000,
MCS2025,Potash  ,Israel,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,2330,2400,,,,,,Large
MCS2025,Potash  ,Jordan,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,1700,1800,,,,,,Large
MCS2025,Potash  ,Laos,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,1500,1500,,,,,1000000,
MCS2025,Potash  ,Russia ,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,9000,9000,,,,,920000,
MCS2025,Potash  ,Spain,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,367,400,,,,,100000,
MCS2025,Potash  ,Other Countries,"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,435,440,,,,,300000,
MCS2025,Potash  ,World total (rounded),"Mine production, potassium oxide (K2O) equivalent",thousand metric tons,43300,48000,,,,,4800000,
MCS2025,Potash  ,United States,"Reserves, recoverable ore",thousand metric tons,,,,,,,970000,
MCS2025,Potash  ,Belarus,"Reserves, recoverable ore",thousand metric tons,,,,,,,3300000,
MCS2025,Potash  ,Brazil,"Reserves, recoverable ore",thousand metric tons,,,,,,,10000,
MCS2025,Potash  ,Canada ,"Reserves, recoverable ore",thousand metric tons,,,,,,,4500000,
MCS2025,Potash  ,Chile,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,China,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Germany,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Israel,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Jordan,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Laos,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Russia ,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Spain,"Reserves, recoverable ore",thousand metric tons,,,,,,,,NA
MCS2025,Potash  ,Other Countries,"Reserves, recoverable ore",thousand metric tons,,,,,,,1500000,
MCS2025,Potash  ,World total (rounded),"Reserves, recoverable ore",thousand metric tons,,,,,,,>10000000,
MCS2025,Pumice & Pumicite ,United States,"Mine production, estimated",thousand metric tons,438,450,Quantity sold and used by producers,,,,,
MCS2025,Pumice & Pumicite ,Algeria,"Mine production, estimated",thousand metric tons,900,900,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Cameroon,"Mine production, estimated",thousand metric tons,280,280,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Chile,"Mine production, estimated",thousand metric tons,730,730,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Ecuador,"Mine production, estimated",thousand metric tons,800,800,,,,,,
MCS2025,Pumice & Pumicite ,Ethiopia,"Mine production, estimated",thousand metric tons,510,510,,,,,,
MCS2025,Pumice & Pumicite ,France,"Mine production, estimated",thousand metric tons,280,280,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Greece,"Mine production, estimated",thousand metric tons,1010,1010,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Guatemala,"Mine production, estimated",thousand metric tons,570,570,,,,,,
MCS2025,Pumice & Pumicite ,Saudi Arabia,"Mine production, estimated",thousand metric tons,980,980,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Spain,"Mine production, estimated",thousand metric tons,240,240,,,,,,
MCS2025,Pumice & Pumicite ,Tanzania,"Mine production, estimated",thousand metric tons,230,230,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Turkey,"Mine production, estimated",thousand metric tons,8200,8200,,,,,,
MCS2025,Pumice & Pumicite ,Uganda,"Mine production, estimated",thousand metric tons,830,830,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,Other Countries,"Mine production, estimated",thousand metric tons,1500,2000,includes pozzolan and (or) volcanic tuff,,,,,
MCS2025,Pumice & Pumicite ,World total (rounded),"Mine production, estimated",thousand metric tons,17500,18000,,,,,,
MCS2025,Rare earths,United States,"Mine production, rare-earth-oxide equivalent",metric tons,41600,45000,,,,,1900000,
MCS2025,Rare earths,Australia,"Mine production, rare-earth-oxide equivalent",metric tons,16000,13000,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,5700000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 3.3 million tons."
MCS2025,Rare earths,Brazil,"Mine production, rare-earth-oxide equivalent",metric tons,140,20,,,,,21000000,
MCS2025,Rare earths,Burma,"Mine production, rare-earth-oxide equivalent",metric tons,43000,31000,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,,NA
MCS2025,Rare earths,Canada ,"Mine production, rare-earth-oxide equivalent",metric tons,,,,,,,830000,
MCS2025,Rare earths,China,"Mine production, rare-earth-oxide equivalent",metric tons,255000,270000,Production quota; does not include undocumented production.,,,,44000000,
MCS2025,Rare earths,Greenland,"Mine production, rare-earth-oxide equivalent",metric tons,,,,,,,1500000,
MCS2025,Rare earths,India,"Mine production, rare-earth-oxide equivalent",metric tons,2900,2900,,,,,6900000,
MCS2025,Rare earths,Madagascar,"Mine production, rare-earth-oxide equivalent",metric tons,2100,2000,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,,NA
MCS2025,Rare earths,Malaysia,"Mine production, rare-earth-oxide equivalent",metric tons,310,130,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,,NA
MCS2025,Rare earths,Nigeria,"Mine production, rare-earth-oxide equivalent",metric tons,7200,13000,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,,NA
MCS2025,Rare earths,Russia ,"Mine production, rare-earth-oxide equivalent",metric tons,2500,2500,,,,,3800000,
MCS2025,Rare earths,South Africa ,"Mine production, rare-earth-oxide equivalent",metric tons,,,,,,,860000,
MCS2025,Rare earths,Tanzania,"Mine production, rare-earth-oxide equivalent",metric tons,,,,,,,890000,
MCS2025,Rare earths,Thailand,"Mine production, rare-earth-oxide equivalent",metric tons,3600,13000,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,4500,
MCS2025,Rare earths,Vietnam,"Mine production, rare-earth-oxide equivalent",metric tons,300,300,"Estimated based on reported import data for China. Source: Zen Innovations, Global Trade Tracker.",,,,3500000,
MCS2025,Rare earths,Other Countries,"Mine production, rare-earth-oxide equivalent",metric tons,1440,1100,,,,,,NA
MCS2025,Rare earths,World total (rounded),"Mine production, rare-earth-oxide equivalent",metric tons,376000,390000,,,,,>90000000,
MCS2025,Rhenium,United States,"Mine production, rhenium content",kilograms,9410,9500,,,,,400000,
MCS2025,Rhenium,Armenia,"Mine production, rhenium content",kilograms,210,200,,,,,95000,
MCS2025,Rhenium,Chile,"Mine production, rhenium content",kilograms,30000,29000,"Estimated rhenium recovered from roaster residues from Belgium, Chile, Mexico, and Peru.",,,,1300000,
MCS2025,Rhenium,China,"Mine production, rhenium content",kilograms,5300,5300,,,,,19000,
MCS2025,Rhenium,Kazakhstan,"Mine production, rhenium content",kilograms,500,500,,,,,190000,
MCS2025,Rhenium,"Korea, Republic of","Mine production, rhenium content",kilograms,2800,3000,,,,,,NA
MCS2025,Rhenium,Poland,"Mine production, rhenium content",kilograms,9380,9400,,,,,,NA
MCS2025,Rhenium,Russia ,"Mine production, rhenium content",kilograms,,,na,,,,310000,
MCS2025,Rhenium,Uzbekistan,"Mine production, rhenium content",kilograms,5000,5000,,,,,,NA
MCS2025,Rhenium,World total (rounded),"Mine production, rhenium content",kilograms,62600,62000,,,,,,Large
MCS2025,Salt ,United States,"Mine production, estimated",thousand metric tons,42000,40000,,,,,,
MCS2025,Salt ,Australia,"Mine production, estimated",thousand metric tons,12000,13000,,,,,,
MCS2025,Salt ,Belarus,"Mine production, estimated",thousand metric tons,2000,2100,,,,,,
MCS2025,Salt ,Brazil,"Mine production, estimated",thousand metric tons,6600,6600,,,,,,
MCS2025,Salt ,Bulgaria,"Mine production, estimated",thousand metric tons,3000,3000,,,,,,
MCS2025,Salt ,Canada ,"Mine production, estimated",thousand metric tons,12000,12000,,,,,,
MCS2025,Salt ,Chile,"Mine production, estimated",thousand metric tons,10000,11000,,,,,,
MCS2025,Salt ,China,"Mine production, estimated",thousand metric tons,54000,55000,,,,,,
MCS2025,Salt ,Egypt,"Mine production, estimated",thousand metric tons,2300,2300,,,,,,
MCS2025,Salt ,France,"Mine production, estimated",thousand metric tons,4600,5000,,,,,,
MCS2025,Salt ,Germany,"Mine production, estimated",thousand metric tons,15000,16000,,,,,,
MCS2025,Salt ,India,"Mine production, estimated",thousand metric tons,27000,28000,,,,,,
MCS2025,Salt ,Iran,"Mine production, estimated",thousand metric tons,2700,2700,,,,,,
MCS2025,Salt ,Italy,"Mine production, estimated",thousand metric tons,1800,1900,,,,,,
MCS2025,Salt ,Mexico,"Mine production, estimated",thousand metric tons,8700,9000,,,,,,
MCS2025,Salt ,Netherlands,"Mine production, estimated",thousand metric tons,5300,6000,,,,,,
MCS2025,Salt ,Pakistan,"Mine production, estimated",thousand metric tons,3100,3000,,,,,,
MCS2025,Salt ,Poland,"Mine production, estimated",thousand metric tons,4500,4600,,,,,,
MCS2025,Salt ,Russia ,"Mine production, estimated",thousand metric tons,8200,8000,,,,,,
MCS2025,Salt ,Saudi Arabia,"Mine production, estimated",thousand metric tons,2500,2400,,,,,,
MCS2025,Salt ,Spain,"Mine production, estimated",thousand metric tons,3900,4000,,,,,,
MCS2025,Salt ,Turkey,"Mine production, estimated",thousand metric tons,9100,9000,,,,,,
MCS2025,Salt ,United Kingdom,"Mine production, estimated",thousand metric tons,2700,2800,,,,,,
MCS2025,Salt ,Other Countries,"Mine production, estimated",thousand metric tons,27000,28000,,,,,,
MCS2025,Salt ,World total (rounded),"Mine production, estimated",thousand metric tons,270000,280000,,,,,,
MCS2025,Sand and gravel (industrial),United States,"Mine production, estimated",metric tons,133000,130000,,,,,,
MCS2025,Sand and gravel (industrial),Argentina,"Mine production, estimated",metric tons,4000,4000,,,,,,
MCS2025,Sand and gravel (industrial),Australia,"Mine production, estimated",metric tons,5500,5600,,,,,,
MCS2025,Sand and gravel (industrial),Bulgaria,"Mine production, estimated",metric tons,8050,8200,,,,,,
MCS2025,Sand and gravel (industrial),Canada ,"Mine production, estimated",metric tons,4100,4100,,,,,,
MCS2025,Sand and gravel (industrial),China,"Mine production, estimated",metric tons,88100,89000,,,,,,
MCS2025,Sand and gravel (industrial),France,"Mine production, estimated",metric tons,11900,12000,,,,,,
MCS2025,Sand and gravel (industrial),Germany,"Mine production, estimated",metric tons,11100,11000,,,,,,
MCS2025,Sand and gravel (industrial),India,"Mine production, estimated",metric tons,11900,12000,,,,,,
MCS2025,Sand and gravel (industrial),Indonesia,"Mine production, estimated",metric tons,3540,3500,,,,,,
MCS2025,Sand and gravel (industrial),Italy,"Mine production, estimated",metric tons,33000,33000,,,,,,
MCS2025,Sand and gravel (industrial),Malaysia,"Mine production, estimated",metric tons,7000,7000,,,,,,
MCS2025,Sand and gravel (industrial),Mexico,"Mine production, estimated",metric tons,2700,2700,,,,,,
MCS2025,Sand and gravel (industrial),Netherlands,"Mine production, estimated",metric tons,60000,60000,,,,,,
MCS2025,Sand and gravel (industrial),Poland,"Mine production, estimated",metric tons,5930,5900,,,,,,
MCS2025,Sand and gravel (industrial),Russia ,"Mine production, estimated",metric tons,7300,7300,,,,,,
MCS2025,Sand and gravel (industrial),Saudi Arabia,"Mine production, estimated",metric tons,2100,2100,,,,,,
MCS2025,Sand and gravel (industrial),Spain,"Mine production, estimated",metric tons,6600,6000,,,,,,
MCS2025,Sand and gravel (industrial),Turkey,"Mine production, estimated",metric tons,13000,13000,,,,,,
MCS2025,Sand and gravel (industrial),United Kingdom,"Mine production, estimated",metric tons,4900,4900,,,,,,
MCS2025,Sand and gravel (industrial),Other Countries,"Mine production, estimated",metric tons,22700,23000,,,,,,
MCS2025,Sand and gravel (industrial),World total (rounded),"Mine production, estimated",metric tons,446000,440000,,,,,,
MCS2025,Selenium,United States,"Refinery production, selenium content",metric tons,,,W for 23-24,,,,10000,
MCS2025,Selenium,Belgium,"Refinery production, selenium content",metric tons,200,200,,,,,,
MCS2025,Selenium,Canada ,"Refinery production, selenium content",metric tons,130,130,,,,,6500,
MCS2025,Selenium,China,"Refinery production, selenium content",metric tons,1780,1800,reported,,,,5000,
MCS2025,Selenium,Finland,"Refinery production, selenium content",metric tons,122,170,reproted,,,,300,
MCS2025,Selenium,Germany,"Refinery production, selenium content",metric tons,50,50,,,,,,
MCS2025,Selenium,India,"Refinery production, selenium content",metric tons,14,14,,,,,500,
MCS2025,Selenium,Japan,"Refinery production, selenium content",metric tons,680,710,,,,,,
MCS2025,Selenium,Peru,"Refinery production, selenium content",metric tons,50,50,reported,,,,16000,
MCS2025,Selenium,Poland,"Refinery production, selenium content",metric tons,74,74,reported,,,,3000,
MCS2025,Selenium,Russia ,"Refinery production, selenium content",metric tons,350,340,,,,,26000,
MCS2025,Selenium,Serbia,"Refinery production, selenium content",metric tons,24,60,,,,,,NA
MCS2025,Selenium,South Africa ,"Refinery production, selenium content",metric tons,9,9,,,,,,NA
MCS2025,Selenium,Sweden,"Refinery production, selenium content",metric tons,4,, ,,,,500,
MCS2025,Selenium,Turkey,"Refinery production, selenium content",metric tons,50,50,,,,,,NA
MCS2025,Selenium,Uzbekistan,"Refinery production, selenium content",metric tons,2,2,,,,,,NA
MCS2025,Selenium,Other Countries,"Refinery production, selenium content",metric tons,,,NA,,,,24000,
MCS2025,Selenium,World total (rounded),"Refinery production, selenium content",metric tons,3530,3700,Excludes U.S. production.,,,,92000,
MCS2025,Silicon,United States,"Plant production, Ferosilicon, silicon content ",thousand metric tons,,,W for 23-24,,,,,
MCS2025,Silicon,Australia,"Plant production, Ferosilicon, silicon content ",thousand metric tons,,,,,,,,
MCS2025,Silicon,Bhutan,"Plant production, Ferosilicon, silicon content ",thousand metric tons,82,80,,,,,,
MCS2025,Silicon,Brazil,"Plant production, Ferosilicon, silicon content ",thousand metric tons,190,200,,,,,,
MCS2025,Silicon,Canada ,"Plant production, Ferosilicon, silicon content ",thousand metric tons,23,20,,,,,,
MCS2025,Silicon,China,"Plant production, Ferosilicon, silicon content ",thousand metric tons,3640,3500,,,,,,
MCS2025,Silicon,France,"Plant production, Ferosilicon, silicon content ",thousand metric tons,23,20,,,,,,
MCS2025,Silicon,Germany,"Plant production, Ferosilicon, silicon content ",thousand metric tons,,,,,,,,
MCS2025,Silicon,Iceland,"Plant production, Ferosilicon, silicon content ",thousand metric tons,73,70,,,,,,
MCS2025,Silicon,India,"Plant production, Ferosilicon, silicon content ",thousand metric tons,59,60,,,,,,
MCS2025,Silicon,Kazakhstan,"Plant production, Ferosilicon, silicon content ",thousand metric tons,127,130,,,,,,
MCS2025,Silicon,Malaysia,"Plant production, Ferosilicon, silicon content ",thousand metric tons,91,130,,,,,,
MCS2025,Silicon,Norway,"Plant production, Ferosilicon, silicon content ",thousand metric tons,176,180,,,,,,
MCS2025,Silicon,Poland,"Plant production, Ferosilicon, silicon content ",thousand metric tons,33,30,,,,,,
MCS2025,Silicon,Russia ,"Plant production, Ferosilicon, silicon content ",thousand metric tons,473,470,,,,,,
MCS2025,Silicon,South Africa ,"Plant production, Ferosilicon, silicon content ",thousand metric tons,37,40,,,,,,
MCS2025,Silicon,Spain,"Plant production, Ferosilicon, silicon content ",thousand metric tons,44,40,,,,,,
MCS2025,Silicon,Other Countries,"Plant production, Ferosilicon, silicon content ",thousand metric tons,119,130, ,,,,,
MCS2025,Silicon,World total (rounded),"Plant production, Ferosilicon, silicon content ",thousand metric tons,5190,5100,,,,,,
MCS2025,Silicon,United States,"Plant production, silicon metal",thousand metric tons,,,W for 23-24,,,,,
MCS2025,Silicon,Australia,"Plant production, silicon metal",thousand metric tons,39,40,,,,,,
MCS2025,Silicon,Bhutan,"Plant production, silicon metal",thousand metric tons,,,,,,,,
MCS2025,Silicon,Brazil,"Plant production, silicon metal",thousand metric tons,196,190,,,,,,
MCS2025,Silicon,Canada ,"Plant production, silicon metal",thousand metric tons,29,30,,,,,,
MCS2025,Silicon,China,"Plant production, silicon metal",thousand metric tons,3630,3900,,,,,,
MCS2025,Silicon,France,"Plant production, silicon metal",thousand metric tons,90,90,,,,,,
MCS2025,Silicon,Germany,"Plant production, silicon metal",thousand metric tons,59,60,,,,,,
MCS2025,Silicon,Iceland,"Plant production, silicon metal",thousand metric tons,24,20,,,,,,
MCS2025,Silicon,India,"Plant production, silicon metal",thousand metric tons,,,,,,,,
MCS2025,Silicon,Kazakhstan,"Plant production, silicon metal",thousand metric tons,7,7,,,,,,
MCS2025,Silicon,Malaysia,"Plant production, silicon metal",thousand metric tons,,,,,,,,
MCS2025,Silicon,Norway,"Plant production, silicon metal",thousand metric tons,123,120,,,,,,
MCS2025,Silicon,Poland,"Plant production, silicon metal",thousand metric tons,,,,,,,,
MCS2025,Silicon,Russia ,"Plant production, silicon metal",thousand metric tons,54,50,,,,,,
MCS2025,Silicon,South Africa ,"Plant production, silicon metal",thousand metric tons,13,10,,,,,,
MCS2025,Silicon,Spain,"Plant production, silicon metal",thousand metric tons,5,5,,,,,,
MCS2025,Silicon,Other Countries,"Plant production, silicon metal",thousand metric tons,11,78,,,,,,
MCS2025,Silicon,World total (rounded),"Plant production, silicon metal",thousand metric tons,4280,4600,,,,,,
MCS2025,Silver,United States,"Mine production, silver content",metric tons,1020,1100,,,,,23000,
MCS2025,Silver,Argentina,"Mine production, silver content",metric tons,808,800,,,,,6500,
MCS2025,Silver,Australia,"Mine production, silver content",metric tons,1030,1000,,,,,94000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 27,000 tons."
MCS2025,Silver,Bolivia,"Mine production, silver content",metric tons,1350,1300,,,,,22000,
MCS2025,Silver,Chile,"Mine production, silver content",metric tons,1260,1200,,,,,26000,
MCS2025,Silver,Canada ,"Mine production, silver content",metric tons,306,300,,,,,4900,
MCS2025,Silver,China,"Mine production, silver content",metric tons,3400,3300,,,,,70000,
MCS2025,Silver,India,"Mine production, silver content",metric tons,813,800,,,,,8000,
MCS2025,Silver,Kazakhstan,"Mine production, silver content",metric tons,985,1000,,,,,,NA
MCS2025,Silver,Mexico,"Mine production, silver content",metric tons,6290,6300,,,,,37000,
MCS2025,Silver,Peru,"Mine production, silver content",metric tons,3200,3100,,,,,140000,
MCS2025,Silver,Poland,"Mine production, silver content",metric tons,1320,1300,,,,,61000,
MCS2025,Silver,Russia ,"Mine production, silver content",metric tons,1240,1200,,,,,92000,
MCS2025,Silver,Sweden,"Mine production, silver content",metric tons,404,400,,,,,,NA
MCS2025,Silver,Other Countries,"Mine production, silver content",metric tons,2050,2100,,,,,57000,
MCS2025,Silver,World total (rounded),"Mine production, silver content",metric tons,25476,25200,,,,,640000,
MCS2025,Soda ash,United States,"Soda ash, natural, mine production",thousand metric tons,10900,12000,,,,,23000000,
MCS2025,Soda ash,Botswana,"Mine production, natural",thousand metric tons,262,270,,,,,16000,
MCS2025,Soda ash,Ethiopia,"Mine production, natural",thousand metric tons,18,20,estimated 2023,,,,400000,
MCS2025,Soda ash,Kenya,"Mine production, natural",thousand metric tons,300,300,estimated 2023,,,,7000,
MCS2025,Soda ash,Turkey,"Mine production, natural",thousand metric tons,11500,11000,estimated 2023,,,,840000,
MCS2025,Soda ash,Other Countries,"Mine production, natural",thousand metric tons,,,NA,,,,280000,
MCS2025,Soda ash,"World total (rounded), natural","Mine production, natural",thousand metric tons,23000,24000,,,,,25000000,
MCS2025,Soda ash,"World total (rounded), synthetic","Production, Synthetic",thousand metric tons,45900,49000,,,,,,XX
MCS2025,Soda ash,World total (rounded),"Soda ash, total natural and synthetic",thousand metric tons,68800,73000, ,,,,,XX
MCS2025,Strontium,United States,"Mine production, strontium content",metric tons,,,,,,,,NA
MCS2025,Strontium,Argentina,"Mine production, strontium content",metric tons,700,700,,,,,,NA
MCS2025,Strontium,China,"Mine production, strontium content",metric tons,80000,80000,,,,,12000000,
MCS2025,Strontium,Iran,"Mine production, strontium content",metric tons,200000,200000,,,,,7100000,
MCS2025,Strontium,Mexico,"Mine production, strontium content",metric tons,28000,25000,,,,,,NA
MCS2025,Strontium,Spain,"Mine production, strontium content",metric tons,200000,200000,,,,,,NA
MCS2025,Strontium,World total (rounded),"Mine production, strontium content",metric tons,509000,510000,,,,,,Large
MCS2025,Sulfur,United States,"Production, all forms, sulfur content",thousand metric tons,8650,8200,,,,,,
MCS2025,Sulfur,Australia,"Production, all forms, sulfur content",thousand metric tons,900,900,,,,,,
MCS2025,Sulfur,Canada ,"Production, all forms, sulfur content",thousand metric tons,4980,5000,,,,,,
MCS2025,Sulfur,Chile,"Production, all forms, sulfur content",thousand metric tons,1300,1300,,,,,,
MCS2025,Sulfur,China,"Production, all forms, sulfur content",thousand metric tons,19400,19000,,,,,,
MCS2025,Sulfur,India,"Production, all forms, sulfur content",thousand metric tons,3680,3700,,,,,,
MCS2025,Sulfur,Iran,"Production, all forms, sulfur content",thousand metric tons,2000,2000,,,,,,
MCS2025,Sulfur,Japan,"Production, all forms, sulfur content",thousand metric tons,3070,3100,,,,,,
MCS2025,Sulfur,Kazakhstan,"Production, all forms, sulfur content",thousand metric tons,5090,5100,,,,,,
MCS2025,Sulfur,"Korea, Republic of","Production, all forms, sulfur content",thousand metric tons,3080,3100,,,,,,
MCS2025,Sulfur,Kuwait,"Production, all forms, sulfur content",thousand metric tons,1300,1300,,,,,,
MCS2025,Sulfur,Poland,"Production, all forms, sulfur content",thousand metric tons,1040,1100,,,,,,
MCS2025,Sulfur,Qatar,"Production, all forms, sulfur content",thousand metric tons,3100,3100,,,,,,
MCS2025,Sulfur,Russia ,"Production, all forms, sulfur content",thousand metric tons,7530,7500,,,,,,
MCS2025,Sulfur,Saudi Arabia,"Production, all forms, sulfur content",thousand metric tons,7500,7500,,,,,,
MCS2025,Sulfur,Turkmenistan,"Production, all forms, sulfur content",thousand metric tons,870,900,,,,,,
MCS2025,Sulfur,United Arab Emirates,"Production, all forms, sulfur content",thousand metric tons,6000,6000,,,,,,
MCS2025,Sulfur,Other Countries,"Production, all forms, sulfur content",thousand metric tons,6270,6400,,,,,,
MCS2025,Sulfur,World total (rounded),"Production, all forms, sulfur content",thousand metric tons,85800,85000,,,,,,
MCS2025,Talc and Pyrophyllite,United States (crude),"Mine production, estimated",thousand metric tons,508,530,reported,,,,140000,
MCS2025,"Talc, crude",Afghanistan,"Mine production, estimated",thousand metric tons,170,200,,,,,,Large
MCS2025,"Talc, crude",Brazil (crude and beneficiated),"Mine production, estimated",thousand metric tons,348,480,reported,,,,45000,
MCS2025,"Talc, crude",Canada (unspecified minerals),"Mine production, estimated",thousand metric tons,200,200,,,,,,NA
MCS2025,"Talc, crude",China (unspecified minerals),"Mine production, estimated",thousand metric tons,1400,1400,,,,,60000,
MCS2025,"Talc, crude",Finland,"Mine production, estimated",thousand metric tons,197,200,,,,,,Large
MCS2025,"Talc, crude",France (crude),"Mine production, estimated",thousand metric tons,400,400,,,,,,Large
MCS2025,"Talc, crude",India,"Mine production, estimated",thousand metric tons,1440,1400,,,,,110000,
MCS2025,"Talc, crude",Italy (includes steatite),"Mine production, estimated",thousand metric tons,170,180,,,,,,NA
MCS2025,"Talc, crude",Japan,"Mine production, estimated",thousand metric tons,130,130,,,,,100000,
MCS2025,"Talc, crude","Korea, Republic of","Mine production, estimated",thousand metric tons,307,310,reported,,,,81000,
